location,date,excess_mortality,ci_lower,ci_upper,confirmed_deaths
Kyrgyzstan,2022-12-01,192.46274,192.46274,192.46274,14.721642
Kyrgyzstan,2023-01-01,193.82507,193.82507,193.82507,14.721642
Kyrgyzstan,2023-02-01,192.11319,192.11319,192.11319,14.721642
Kyrgyzstan,2023-03-01,192.10236,192.10236,192.10236,14.721642
Kyrgyzstan,2023-04-01,191.23434,191.23434,191.23434,14.721642
Kyrgyzstan,2023-05-01,186.58798,186.58798,186.58798,14.721642
Kyrgyzstan,2023-06-01,186.67416,186.67416,186.67416,14.721642
Kyrgyzstan,2023-07-01,186.60019,186.60019,186.60019,14.721642
Kyrgyzstan,2023-08-01,184.08614,184.08614,184.08614,14.721642
Kyrgyzstan,2023-09-01,185.14488,185.14488,185.14488,14.721642
Kyrgyzstan,2023-10-01,184.18854,184.18854,184.18854,14.721642
Kyrgyzstan,2023-11-01,184.8031,184.8031,184.8031,14.721642
Kyrgyzstan,2023-12-01,185.83815,185.83815,185.83815,14.721642
Kyrgyzstan,2024-01-01,186.4899,186.4899,186.4899,14.721642
Kyrgyzstan,2024-02-01,191.35625,191.35625,191.35625,14.721642
Kyrgyzstan,2024-03-01,191.24832,191.24832,191.24832,14.721642
Kyrgyzstan,2024-04-01,191.03365,190.14603,192.51831,14.721642
Kyrgyzstan,2024-05-01,189.87582,184.86891,198.88663,14.721642
Kyrgyzstan,2024-06-01,188.28403,179.86038,203.99904,14.721642
Kyrgyzstan,2024-07-01,,,,14.721642
Kyrgyzstan,2024-08-01,,,,14.721642
Kyrgyzstan,2024-09-01,,,,14.721642
Kyrgyzstan,2024-10-01,,,,14.721642
Kyrgyzstan,2024-11-01,,,,14.721642
Kyrgyzstan,2024-12-01,,,,14.721642
Kyrgyzstan,2025-01-01,,,,14.721642
Kyrgyzstan,2025-02-01,,,,14.721642
Kyrgyzstan,2025-03-01,,,,14.721642
Kyrgyzstan,2025-04-01,,,,14.721642
Kyrgyzstan,2025-05-01,,,,14.721642
Kyrgyzstan,2025-06-01,,,,14.721642
Kyrgyzstan,2025-07-01,,,,14.721642
Laos,2020-01-01,0.102046914,-0.21323346,0.50650686,0.0
Laos,2020-02-01,0.69142014,-0.8010516,3.6036143,0.0
Laos,2020-03-01,0.6923212,-2.2007277,6.3810887,0.0
Laos,2020-04-01,-0.51787126,-7.1048493,5.6372685,0.0
Laos,2020-05-01,-1.441417,-13.514924,7.340299,0.0
Laos,2020-06-01,-0.65295553,-15.022981,11.62312,0.0
Laos,2020-07-01,1.9770327,-16.740091,22.505283,0.0
Laos,2020-08-01,3.9362907,-18.21574,29.88339,0.0
Laos,2020-09-01,6.198342,-22.89896,37.394638,0.0
Laos,2020-10-01,6.65655,-25.196297,42.060146,0.0
Laos,2020-11-01,7.0500607,-27.683363,46.709595,0.0
Laos,2020-12-01,9.729588,-28.36423,53.075817,0.0
Laos,2021-01-01,12.318954,-27.644014,60.84052,0.0
Laos,2021-02-01,13.913211,-28.118406,66.215004,0.0
Laos,2021-03-01,16.151476,-30.629177,69.57106,0.0
Laos,2021-04-01,19.845133,-29.21252,73.27225,0.0
Laos,2021-05-01,22.784061,-28.07615,77.624405,0.0
Laos,2021-06-01,26.853,-25.761448,82.56399,0.039687995
Laos,2021-07-01,31.68441,-23.76582,90.31217,0.039687995
Laos,2021-08-01,38.371937,-17.137058,103.71255,0.09260532
Laos,2021-09-01,53.35185,-4.791242,128.28522,0.18521065
Laos,2021-10-01,59.87698,1.3908441,148.63419,0.26458663
Laos,2021-11-01,70.317505,13.754836,170.45004,0.8863652
Laos,2021-12-01,93.65676,28.926977,202.41202,2.354821
Laos,2022-01-01,113.38472,43.926277,230.41235,4.94777
Laos,2022-02-01,135.8179,55.414146,256.52908,7.2893615
Laos,2022-03-01,149.40785,62.74706,267.61578,8.241874
Laos,2022-04-01,179.69334,85.42179,306.99265,8.850423
Laos,2022-05-01,202.40309,98.20923,326.66895,8.876882
Laos,2022-06-01,215.15828,105.815315,338.69763,8.876882
Laos,2022-07-01,225.19864,110.67006,349.5385,8.876882
Laos,2022-08-01,231.75804,114.837975,361.594,8.876882
Laos,2022-09-01,248.76659,120.780975,378.55646,8.876882
Laos,2022-10-01,261.0979,124.81078,395.12952,8.876882
Laos,2022-11-01,276.0951,128.47981,404.4422,8.876882
Laos,2022-12-01,288.43256,133.12965,406.34967,8.876882
Laos,2023-01-01,302.11426,136.51228,410.43198,8.876882
Laos,2023-02-01,315.8423,138.64175,419.04135,8.876882
Laos,2023-03-01,326.07855,139.01562,425.929,8.876882
Laos,2023-04-01,334.63058,139.39896,444.29117,8.876882
Laos,2023-05-01,341.14874,140.06178,461.7631,8.876882
Laos,2023-06-01,357.45935,141.36902,484.58023,8.876882
Laos,2023-07-01,365.4922,141.98866,503.28415,8.876882
Laos,2023-08-01,373.4632,142.43654,517.6637,8.876882
Laos,2023-09-01,381.23755,142.78963,534.0486,8.876882
Laos,2023-10-01,385.25668,143.2073,540.7635,8.876882
Laos,2023-11-01,395.60742,144.05055,549.95844,8.876882
Laos,2023-12-01,405.60977,145.50626,564.9973,8.876882
Laos,2024-01-01,413.60522,147.00183,580.51416,8.876882
Laos,2024-02-01,424.26035,148.72972,598.2391,8.876882
Laos,2024-03-01,428.90625,150.45004,610.00085,8.876882
Laos,2024-04-01,436.38773,154.08604,622.4801,8.876882
Laos,2024-05-01,456.88815,161.12209,639.76355,8.876882
Laos,2024-06-01,468.83682,163.43892,652.5442,8.876882
Laos,2024-07-01,,,,8.876882
Laos,2024-08-01,,,,8.876882
Laos,2024-09-01,,,,8.876882
Laos,2024-10-01,,,,8.876882
Laos,2024-11-01,,,,8.876882
Laos,2024-12-01,,,,8.876882
Laos,2025-01-01,,,,8.876882
Laos,2025-02-01,,,,8.876882
Laos,2025-03-01,,,,8.876882
Laos,2025-04-01,,,,8.876882
Laos,2025-05-01,,,,8.876882
Laos,2025-06-01,,,,8.876882
Laos,2025-07-01,,,,8.876882
Latvia,2020-01-01,0.0,0.0,0.0,0.0
Latvia,2020-02-01,-3.4480674,-3.4480674,-3.4480674,0.0
Latvia,2020-03-01,-19.445257,-19.445257,-19.445257,0.0
Latvia,2020-04-01,-26.406872,-26.406872,-26.406872,0.0
Latvia,2020-05-01,-29.70021,-29.70021,-29.70021,0.69111586
Latvia,2020-06-01,-24.272308,-24.272308,-24.272308,1.329069
Latvia,2020-07-01,-17.260485,-17.260485,-17.260485,1.5948827
Latvia,2020-08-01,-14.026401,-14.026401,-14.026401,1.6480455
Latvia,2020-09-01,-8.79773,-8.79773,-8.79773,1.8075339
Latvia,2020-10-01,-7.4116426,-7.4116426,-7.4116426,1.9138594
Latvia,2020-11-01,2.5876164,2.5876164,2.5876164,4.253021
Latvia,2020-12-01,31.11616,31.11616,31.11616,12.386923
Latvia,2021-01-01,75.14652,75.14652,75.14652,33.59886
Latvia,2021-02-01,118.22465,118.22465,118.22465,72.46084
Latvia,2021-03-01,134.5853,134.5853,134.5853,93.99176
Latvia,2021-04-01,138.71101,138.71101,138.71101,107.22929
Latvia,2021-05-01,155.74297,155.74297,155.74297,120.36049
Latvia,2021-06-01,182.86595,182.86595,182.86595,136.0435
Latvia,2021-07-01,210.04565,210.04565,210.04565,142.63568
Latvia,2021-08-01,225.208,225.208,225.208,144.39006
Latvia,2021-09-01,243.80426,243.80426,243.80426,145.71912
Latvia,2021-10-01,270.30313,270.30313,270.30313,153.05559
Latvia,2021-11-01,350.9666,350.9666,350.9666,192.39603
Latvia,2021-12-01,418.76712,418.76712,418.76712,237.5312
Latvia,2022-01-01,442.5977,442.5977,442.5977,255.97868
Latvia,2022-02-01,460.9613,460.9613,460.9613,277.77542
Latvia,2022-03-01,480.61102,480.61102,480.61102,302.17712
Latvia,2022-04-01,495.1871,495.1871,495.1871,325.51556
Latvia,2022-05-01,500.89066,500.89066,500.89066,339.49738
Latvia,2022-06-01,507.16632,507.16632,507.16632,342.36816
Latvia,2022-07-01,517.83026,517.83026,517.83026,344.81366
Latvia,2022-08-01,522.0424,522.0424,522.0424,348.10974
Latvia,2022-09-01,534.54297,534.54297,534.54297,351.56534
Latvia,2022-10-01,546.9036,546.9036,546.9036,355.60568
Latvia,2022-11-01,556.7672,556.7672,556.7672,363.63327
Latvia,2022-12-01,570.684,570.684,570.684,366.66354
Latvia,2023-01-01,604.15173,604.15173,604.15173,375.22275
Latvia,2023-02-01,615.0687,615.0687,615.0687,379.90106
Latvia,2023-03-01,612.52905,612.52905,612.52905,382.45288
Latvia,2023-04-01,600.1606,600.1606,600.1606,385.37683
Latvia,2023-05-01,605.18066,605.18066,605.18066,389.09824
Latvia,2023-06-01,600.01105,600.01105,600.01105,390.6931
Latvia,2023-07-01,601.9943,601.9943,601.9943,391.70322
Latvia,2023-08-01,595.43066,595.43066,595.43066,391.96902
Latvia,2023-09-01,593.772,593.772,593.772,392.23483
Latvia,2023-10-01,590.42737,590.42737,590.42737,392.76645
Latvia,2023-11-01,599.2745,599.2745,599.2745,394.41452
Latvia,2023-12-01,616.0201,616.0201,616.0201,396.86
Latvia,2024-01-01,624.92084,624.92084,624.92084,396.86
Latvia,2024-02-01,630.39044,630.39044,630.39044,396.86
Latvia,2024-03-01,622.4662,622.4662,622.4662,396.86
Latvia,2024-04-01,612.60236,612.60236,612.60236,397.23215
Latvia,2024-05-01,601.95917,599.9523,602.8929,397.39163
Latvia,2024-06-01,603.44165,595.4785,608.1975,397.39163
Latvia,2024-07-01,,,,397.39163
Latvia,2024-08-01,,,,397.39163
Latvia,2024-09-01,,,,397.39163
Latvia,2024-10-01,,,,397.9764
Latvia,2024-11-01,,,,399.4118
Latvia,2024-12-01,,,,400.4219
Latvia,2025-01-01,,,,401.53833
Latvia,2025-02-01,,,,402.22943
Latvia,2025-03-01,,,,402.92056
Latvia,2025-04-01,,,,403.2927
Latvia,2025-05-01,,,,404.19644
Latvia,2025-06-01,,,,404.5686
Latvia,2025-07-01,,,,404.67493
Lebanon,2020-01-01,0.0,0.0,0.0,0.0
Lebanon,2020-02-01,1.5432876,1.5432876,1.5432876,0.0
Lebanon,2020-03-01,1.8467215,1.8467215,1.8467215,0.0
Lebanon,2020-04-01,-3.2215128,-3.2215128,-3.2215128,0.2088976
Lebanon,2020-05-01,-6.348981,-6.348981,-6.348981,0.4177952
Lebanon,2020-06-01,-6.2709723,-6.2709723,-6.2709723,0.47001964
Lebanon,2020-07-01,-8.205656,-8.205656,-8.205656,0.59187657
Lebanon,2020-08-01,-7.005912,-7.005912,-7.005912,1.0270799
Lebanon,2020-09-01,-1.0362338,-1.0362338,-1.0362338,2.9071584
Lebanon,2020-10-01,7.2938156,7.2938156,7.2938156,6.3887854
Lebanon,2020-11-01,18.403156,18.403156,18.403156,11.088982
Lebanon,2020-12-01,37.210014,37.210014,37.210014,17.721481
Lebanon,2021-01-01,56.978592,56.978592,56.978592,30.377193
Lebanon,2021-02-01,83.76672,83.76672,83.76672,53.65187
Lebanon,2021-03-01,113.265495,113.265495,113.265495,81.67896
Lebanon,2021-04-01,148.32974,148.32974,148.32974,108.52231
Lebanon,2021-05-01,164.94293,164.94293,164.94293,126.6964
Lebanon,2021-06-01,167.53229,167.53229,167.53229,134.54747
Lebanon,2021-07-01,167.31401,167.31401,167.31401,136.67126
Lebanon,2021-08-01,171.02568,171.02568,171.02568,137.62871
Lebanon,2021-09-01,182.60074,182.60074,182.60074,140.1877
Lebanon,2021-10-01,190.17763,190.17763,190.17763,144.92271
Lebanon,2021-11-01,192.8707,192.8707,192.8707,148.00395
Lebanon,2021-12-01,205.4996,205.4996,205.4996,151.88597
Lebanon,2022-01-01,221.64624,219.50188,223.13364,158.74478
Lebanon,2022-02-01,239.91187,235.16577,251.84796,167.22253
Lebanon,2022-03-01,252.07924,244.9033,270.67352,175.66548
Lebanon,2022-04-01,257.70074,250.67361,281.62057,179.3386
Lebanon,2022-05-01,259.00635,251.99847,284.39975,180.81828
Lebanon,2022-06-01,259.45563,253.25034,287.5781,181.58424
Lebanon,2022-07-01,261.0624,254.26779,295.7715,182.19353
Lebanon,2022-08-01,265.45685,257.5206,309.54846,183.34247
Lebanon,2022-09-01,268.95068,260.85016,322.54004,184.99625
Lebanon,2022-10-01,269.76065,261.5463,328.18057,185.84924
Lebanon,2022-11-01,270.43478,260.09955,333.1517,186.4063
Lebanon,2022-12-01,270.81567,258.57742,337.56955,186.91113
Lebanon,2023-01-01,270.94394,255.13536,338.90112,187.08522
Lebanon,2023-02-01,271.53824,251.78777,344.33768,187.83377
Lebanon,2023-03-01,272.3405,250.26622,349.4183,188.49529
Lebanon,2023-04-01,272.47827,251.1733,353.44498,189.1916
Lebanon,2023-05-01,272.82898,251.66386,357.21695,189.76607
Lebanon,2023-06-01,273.41705,251.86244,359.3324,189.99237
Lebanon,2023-07-01,273.80374,252.3065,361.05716,190.37535
Lebanon,2023-08-01,274.6817,252.49069,362.69263,190.37535
Lebanon,2023-09-01,275.30923,250.88689,364.90564,190.56685
Lebanon,2023-10-01,276.1035,249.64572,365.885,190.56685
Lebanon,2023-11-01,276.96115,248.09473,367.9433,190.56685
Lebanon,2023-12-01,276.75137,246.4845,367.40195,190.56685
Lebanon,2024-01-01,276.27078,243.46735,367.4679,190.56685
Lebanon,2024-02-01,275.39914,237.1243,367.65527,190.56685
Lebanon,2024-03-01,274.37973,234.2796,367.33365,190.56685
Lebanon,2024-04-01,273.53418,227.49994,366.7729,190.56685
Lebanon,2024-05-01,273.402,225.30037,366.06406,190.56685
Lebanon,2024-06-01,273.2314,224.00757,365.77597,190.56685
Lebanon,2024-07-01,,,,190.56685
Lebanon,2024-08-01,,,,190.56685
Lebanon,2024-09-01,,,,190.56685
Lebanon,2024-10-01,,,,190.56685
Lebanon,2024-11-01,,,,190.56685
Lebanon,2024-12-01,,,,190.56685
Lebanon,2025-01-01,,,,190.56685
Lebanon,2025-02-01,,,,190.56685
Lebanon,2025-03-01,,,,190.56685
Lebanon,2025-04-01,,,,190.56685
Lebanon,2025-05-01,,,,190.56685
Lebanon,2025-06-01,,,,190.56685
Lebanon,2025-07-01,,,,190.56685
Lesotho,2020-01-01,0.06501479,-0.24665575,0.5934242,0.0
Lesotho,2020-02-01,0.18788972,-1.1471711,2.8072424,0.0
Lesotho,2020-03-01,-0.40606007,-3.2146597,3.8988676,0.0
Lesotho,2020-04-01,-6.004646,-12.648669,2.49234,0.0
Lesotho,2020-05-01,-12.451922,-24.483446,1.1556876,0.0
Lesotho,2020-06-01,-17.600508,-33.18748,3.40805,0.0
Lesotho,2020-07-01,-19.25876,-37.640778,8.972198,0.0
Lesotho,2020-08-01,-15.088305,-33.75727,19.61964,1.3560407
Lesotho,2020-09-01,-16.680244,-40.59664,27.165083,2.1434193
Lesotho,2020-10-01,-19.477861,-50.273968,31.133512,2.3621354
Lesotho,2020-11-01,-20.416462,-54.501686,34.727695,2.7120814
Lesotho,2020-12-01,-18.554392,-53.785698,46.4015,2.7120814
Lesotho,2021-01-01,-13.574741,-49.42388,58.82502,2.799568
Lesotho,2021-02-01,1.2505547,-40.712727,85.74451,7.523839
Lesotho,2021-03-01,10.620041,-25.660671,106.61602,12.773029
Lesotho,2021-04-01,15.475057,-22.305481,122.01862,13.779123
Lesotho,2021-05-01,19.467173,-19.551542,132.33788,13.822867
Lesotho,2021-06-01,26.554365,-14.809782,142.02597,14.2603
Lesotho,2021-07-01,32.65937,-9.393231,155.34969,14.391529
Lesotho,2021-08-01,43.474564,-1.2206881,176.88263,16.491205
Lesotho,2021-09-01,57.57215,10.36738,201.24132,19.159544
Lesotho,2021-10-01,73.35042,24.542938,223.53879,27.689478
Lesotho,2021-11-01,76.9625,25.732262,231.70325,28.783058
Lesotho,2021-12-01,82.81015,27.960955,243.29027,29.001774
Lesotho,2022-01-01,94.04092,39.275005,264.19894,29.35172
Lesotho,2022-02-01,100.88432,42.315887,276.7079,30.357815
Lesotho,2022-03-01,105.01624,43.852165,283.05975,30.489046
Lesotho,2022-04-01,108.8373,45.652805,289.82343,30.489046
Lesotho,2022-05-01,112.67068,46.666676,298.73486,30.489046
Lesotho,2022-06-01,118.83137,49.126434,309.49515,30.576532
Lesotho,2022-07-01,124.812416,51.190388,311.95605,30.620275
Lesotho,2022-08-01,130.18077,51.576958,314.32727,30.795248
Lesotho,2022-09-01,135.97739,52.9958,322.44666,30.795248
